pm25,pm10,co,no2,so2,aqi_reference,datetime,city,latitude,longitude
22.9,49.8,0.361,9.6,21.8,132,2024-02-05 12:00:00,Delhi,28.6139,77.209
23.1,49.2,0.339,8.4,21.3,127,2024-02-05 13:00:00,Delhi,28.6139,77.209
23.9,48.7,0.341,9.4,20.8,123,2024-02-05 14:00:00,Delhi,28.6139,77.209
23.9,47.1,0.371,13.9,20.1,119,2024-02-05 15:00:00,Delhi,28.6139,77.209
24.0,45.6,0.425,20.6,19.5,115,2024-02-05 16:00:00,Delhi,28.6139,77.209
34.6,62.4,0.488,25.1,18.5,111,2024-02-05 17:00:00,Delhi,28.6139,77.209
42.6,70.3,0.607,30.9,22.0,108,2024-02-05 18:00:00,Delhi,28.6139,77.209
47.0,74.5,0.77,38.8,26.6,106,2024-02-05 19:00:00,Delhi,28.6139,77.209
48.5,75.7,0.886,43.8,29.5,104,2024-02-05 20:00:00,Delhi,28.6139,77.209
49.1,75.9,0.915,43.6,29.2,103,2024-02-05 21:00:00,Delhi,28.6139,77.209
50.4,77.3,0.896,40.4,27.1,103,2024-02-05 22:00:00,Delhi,28.6139,77.209
49.4,75.7,0.858,36.3,24.3,102,2024-02-05 23:00:00,Delhi,28.6139,77.209
45.5,69.8,0.799,31.3,20.7,102,2024-02-06 00:00:00,Delhi,28.6139,77.209
42.4,64.7,0.721,25.3,16.5,101,2024-02-06 01:00:00,Delhi,28.6139,77.209
39.6,60.3,0.655,20.3,13.3,100,2024-02-06 02:00:00,Delhi,28.6139,77.209
37.1,56.2,0.6,16.5,11.6,99,2024-02-06 03:00:00,Delhi,28.6139,77.209
35.0,52.9,0.558,13.6,11.0,97,2024-02-06 04:00:00,Delhi,28.6139,77.209
34.0,51.6,0.587,13.5,11.8,95,2024-02-06 05:00:00,Delhi,28.6139,77.209
34.1,51.7,0.7,18.1,14.9,96,2024-02-06 06:00:00,Delhi,28.6139,77.209
39.2,58.9,0.849,24.2,19.2,98,2024-02-06 07:00:00,Delhi,28.6139,77.209
44.1,66.1,0.918,27.1,22.6,99,2024-02-06 08:00:00,Delhi,28.6139,77.209
42.6,65.4,0.831,24.0,24.6,101,2024-02-06 09:00:00,Delhi,28.6139,77.209
41.0,64.5,0.664,17.7,25.7,103,2024-02-06 10:00:00,Delhi,28.6139,77.209
37.7,61.0,0.521,12.4,25.2,105,2024-02-06 11:00:00,Delhi,28.6139,77.209
32.1,53.1,0.433,8.9,21.8,106,2024-02-06 12:00:00,Delhi,28.6139,77.209
27.8,46.2,0.369,6.3,16.8,107,2024-02-06 13:00:00,Delhi,28.6139,77.209
26.1,43.3,0.344,6.3,13.3,108,2024-02-06 14:00:00,Delhi,28.6139,77.209
25.0,41.1,0.367,10.1,12.4,108,2024-02-06 15:00:00,Delhi,28.6139,77.209
24.9,40.4,0.428,16.6,13.0,108,2024-02-06 16:00:00,Delhi,28.6139,77.209
31.8,48.3,0.507,23.8,14.8,108,2024-02-06 17:00:00,Delhi,28.6139,77.209
39.8,60.1,0.657,31.4,19.3,108,2024-02-06 18:00:00,Delhi,28.6139,77.209
46.7,70.8,0.862,41.8,25.4,108,2024-02-06 19:00:00,Delhi,28.6139,77.209
50.8,78.5,1.003,48.5,29.5,107,2024-02-06 20:00:00,Delhi,28.6139,77.209
53.1,84.1,1.028,48.7,29.8,108,2024-02-06 21:00:00,Delhi,28.6139,77.209
54.2,87.5,0.989,45.2,28.0,108,2024-02-06 22:00:00,Delhi,28.6139,77.209
53.4,87.3,0.929,40.2,25.4,109,2024-02-06 23:00:00,Delhi,28.6139,77.209
50.1,82.2,0.848,33.5,21.9,109,2024-02-07 00:00:00,Delhi,28.6139,77.209
47.4,77.3,0.745,25.2,17.5,109,2024-02-07 01:00:00,Delhi,28.6139,77.209
44.9,72.2,0.659,18.5,14.3,110,2024-02-07 02:00:00,Delhi,28.6139,77.209
42.7,67.3,0.593,13.7,12.7,111,2024-02-07 03:00:00,Delhi,28.6139,77.209
40.9,63.6,0.545,10.5,12.3,111,2024-02-07 04:00:00,Delhi,28.6139,77.209
38.3,59.6,0.523,10.3,13.2,112,2024-02-07 05:00:00,Delhi,28.6139,77.209
39.0,60.8,0.637,16.3,16.0,112,2024-02-07 06:00:00,Delhi,28.6139,77.209
44.0,67.5,0.789,24.3,19.8,113,2024-02-07 07:00:00,Delhi,28.6139,77.209
49.1,74.5,0.864,28.4,22.5,113,2024-02-07 08:00:00,Delhi,28.6139,77.209
47.3,73.1,0.79,24.9,23.1,114,2024-02-07 09:00:00,Delhi,28.6139,77.209
43.7,68.5,0.638,17.5,22.6,114,2024-02-07 10:00:00,Delhi,28.6139,77.209
39.5,61.9,0.512,11.4,21.3,114,2024-02-07 11:00:00,Delhi,28.6139,77.209
34.9,54.9,0.444,8.3,18.7,115,2024-02-07 12:00:00,Delhi,28.6139,77.209
31.8,50.1,0.402,6.4,15.4,115,2024-02-07 13:00:00,Delhi,28.6139,77.209
29.3,46.6,0.385,6.4,13.3,115,2024-02-07 14:00:00,Delhi,28.6139,77.209
28.6,47.4,0.403,9.0,13.3,116,2024-02-07 15:00:00,Delhi,28.6139,77.209
30.3,54.5,0.448,13.5,14.5,116,2024-02-07 16:00:00,Delhi,28.6139,77.209
36.0,61.2,0.465,18.2,14.0,117,2024-02-07 17:00:00,Delhi,28.6139,77.209
39.9,68.5,0.509,20.8,16.1,117,2024-02-07 18:00:00,Delhi,28.6139,77.209
43.3,76.1,0.569,24.2,19.0,117,2024-02-07 19:00:00,Delhi,28.6139,77.209
45.6,81.7,0.613,26.0,21.0,117,2024-02-07 20:00:00,Delhi,28.6139,77.209
47.3,82.9,0.626,24.7,21.5,116,2024-02-07 21:00:00,Delhi,28.6139,77.209
48.1,80.6,0.623,21.7,21.1,116,2024-02-07 22:00:00,Delhi,28.6139,77.209
47.5,75.9,0.61,18.5,20.2,115,2024-02-07 23:00:00,Delhi,28.6139,77.209
45.5,70.5,0.585,15.1,18.6,114,2024-02-08 00:00:00,Delhi,28.6139,77.209
43.9,67.1,0.551,11.5,16.5,114,2024-02-08 01:00:00,Delhi,28.6139,77.209
42.4,64.7,0.523,8.8,14.8,113,2024-02-08 02:00:00,Delhi,28.6139,77.209
41.0,63.1,0.501,7.2,13.6,113,2024-02-08 03:00:00,Delhi,28.6139,77.209
39.7,61.7,0.485,6.5,12.9,113,2024-02-08 04:00:00,Delhi,28.6139,77.209
39.5,62.2,0.505,7.2,13.5,113,2024-02-08 05:00:00,Delhi,28.6139,77.209
39.5,63.1,0.574,11.6,15.1,113,2024-02-08 06:00:00,Delhi,28.6139,77.209
41.2,65.9,0.666,17.5,17.3,113,2024-02-08 07:00:00,Delhi,28.6139,77.209
43.7,69.2,0.715,20.5,18.6,113,2024-02-08 08:00:00,Delhi,28.6139,77.209
43.0,69.8,0.684,18.0,18.4,112,2024-02-08 09:00:00,Delhi,28.6139,77.209
41.4,68.2,0.611,12.7,17.4,112,2024-02-08 10:00:00,Delhi,28.6139,77.209
39.0,63.6,0.539,8.4,16.3,112,2024-02-08 11:00:00,Delhi,28.6139,77.209
35.3,57.2,0.476,6.3,15.2,112,2024-02-08 12:00:00,Delhi,28.6139,77.209
31.4,52.0,0.415,5.3,14.0,112,2024-02-08 13:00:00,Delhi,28.6139,77.209
29.3,51.0,0.38,5.8,13.1,112,2024-02-08 14:00:00,Delhi,28.6139,77.209
28.2,51.6,0.384,8.4,12.7,112,2024-02-08 15:00:00,Delhi,28.6139,77.209
28.1,51.1,0.413,12.6,12.6,111,2024-02-08 16:00:00,Delhi,28.6139,77.209
31.0,57.3,0.461,17.2,13.8,111,2024-02-08 17:00:00,Delhi,28.6139,77.209
33.5,61.7,0.517,21.5,15.6,111,2024-02-08 18:00:00,Delhi,28.6139,77.209
36.4,63.6,0.594,27.2,18.0,110,2024-02-08 19:00:00,Delhi,28.6139,77.209
38.2,64.3,0.647,30.6,19.5,109,2024-02-08 20:00:00,Delhi,28.6139,77.209
38.4,62.6,0.655,29.7,19.2,109,2024-02-08 21:00:00,Delhi,28.6139,77.209
38.5,60.5,0.639,26.5,17.9,108,2024-02-08 22:00:00,Delhi,28.6139,77.209
37.3,57.5,0.614,22.9,16.3,107,2024-02-08 23:00:00,Delhi,28.6139,77.209
34.5,52.7,0.578,19.2,14.1,106,2024-02-09 00:00:00,Delhi,28.6139,77.209
32.4,49.5,0.534,15.2,11.6,104,2024-02-09 01:00:00,Delhi,28.6139,77.209
31.0,47.0,0.501,12.2,9.8,103,2024-02-09 02:00:00,Delhi,28.6139,77.209
30.3,45.6,0.477,10.3,8.9,102,2024-02-09 03:00:00,Delhi,28.6139,77.209
29.9,45.2,0.465,9.3,8.8,101,2024-02-09 04:00:00,Delhi,28.6139,77.209
30.5,45.9,0.503,12.0,10.5,100,2024-02-09 05:00:00,Delhi,28.6139,77.209
31.9,48.1,0.616,16.4,13.2,99,2024-02-09 06:00:00,Delhi,28.6139,77.209
37.5,56.0,0.769,22.4,16.9,98,2024-02-09 07:00:00,Delhi,28.6139,77.209
43.1,64.0,0.859,25.5,19.8,98,2024-02-09 08:00:00,Delhi,28.6139,77.209
43.0,64.5,0.828,23.2,21.1,98,2024-02-09 09:00:00,Delhi,28.6139,77.209
42.8,65.2,0.734,18.1,21.7,98,2024-02-09 10:00:00,Delhi,28.6139,77.209
43.8,67.3,0.644,13.7,22.0,98,2024-02-09 11:00:00,Delhi,28.6139,77.209
43.8,67.8,0.563,10.0,22.2,99,2024-02-09 12:00:00,Delhi,28.6139,77.209
40.7,63.1,0.485,7.0,22.2,99,2024-02-09 13:00:00,Delhi,28.6139,77.209
37.8,58.6,0.462,8.1,22.5,100,2024-02-09 14:00:00,Delhi,28.6139,77.209
36.1,55.6,0.49,15.6,21.7,101,2024-02-09 15:00:00,Delhi,28.6139,77.209
35.3,54.2,0.572,27.2,21.1,102,2024-02-09 16:00:00,Delhi,28.6139,77.209
50.1,74.7,0.833,47.7,28.8,103,2024-02-09 17:00:00,Delhi,28.6139,77.209
66.8,99.2,1.208,57.9,40.7,105,2024-02-09 18:00:00,Delhi,28.6139,77.209
84.5,124.3,1.729,72.0,57.3,108,2024-02-09 19:00:00,Delhi,28.6139,77.209
99.4,145.8,2.157,81.8,71.4,113,2024-02-09 20:00:00,Delhi,28.6139,77.209
111.3,163.0,2.412,83.7,81.8,120,2024-02-09 21:00:00,Delhi,28.6139,77.209
121.5,177.4,2.573,81.4,89.8,127,2024-02-09 22:00:00,Delhi,28.6139,77.209
126.2,184.4,2.635,77.9,91.9,136,2024-02-09 23:00:00,Delhi,28.6139,77.209
122.5,179.3,2.561,73.8,84.4,145,2024-02-10 00:00:00,Delhi,28.6139,77.209
116.2,170.0,2.389,68.6,71.1,151,2024-02-10 01:00:00,Delhi,28.6139,77.209
109.0,159.7,2.225,63.8,59.6,153,2024-02-10 02:00:00,Delhi,28.6139,77.209
102.7,150.4,2.079,58.6,52.6,154,2024-02-10 03:00:00,Delhi,28.6139,77.209
97.8,143.0,1.942,53.7,47.4,156,2024-02-10 04:00:00,Delhi,28.6139,77.209
91.3,132.2,1.616,53.4,33.2,158,2024-02-10 05:00:00,Delhi,28.6139,77.209
88.7,128.5,1.781,57.7,35.1,159,2024-02-10 06:00:00,Delhi,28.6139,77.209
97.8,141.6,1.988,62.9,37.8,160,2024-02-10 07:00:00,Delhi,28.6139,77.209
107.8,155.5,2.005,62.2,40.0,161,2024-02-10 08:00:00,Delhi,28.6139,77.209
104.5,150.9,1.646,49.7,41.8,163,2024-02-10 09:00:00,Delhi,28.6139,77.209
88.5,128.1,1.095,31.2,43.1,164,2024-02-10 10:00:00,Delhi,28.6139,77.209
64.7,95.2,0.675,17.0,43.1,165,2024-02-10 11:00:00,Delhi,28.6139,77.209
60.8,89.2,0.518,10.6,40.5,166,2024-02-10 12:00:00,Delhi,28.6139,77.209
57.7,84.8,0.492,8.5,36.5,166,2024-02-10 13:00:00,Delhi,28.6139,77.209
55.5,81.5,0.518,10.5,33.7,166,2024-02-10 14:00:00,Delhi,28.6139,77.209
54.9,80.8,0.56,17.4,32.2,167,2024-02-10 15:00:00,Delhi,28.6139,77.209
55.9,82.0,0.654,28.4,31.8,167,2024-02-10 16:00:00,Delhi,28.6139,77.209
87.5,127.6,0.987,56.6,39.6,168,2024-02-10 17:00:00,Delhi,28.6139,77.209
105.5,153.7,1.246,65.8,46.3,168,2024-02-10 18:00:00,Delhi,28.6139,77.209
119.0,172.8,1.596,78.1,55.2,169,2024-02-10 19:00:00,Delhi,28.6139,77.209
121.5,176.0,1.802,84.1,59.9,170,2024-02-10 20:00:00,Delhi,28.6139,77.209
117.6,170.4,1.73,78.3,56.9,171,2024-02-10 21:00:00,Delhi,28.6139,77.209
114.3,165.8,1.515,66.1,49.7,171,2024-02-10 22:00:00,Delhi,28.6139,77.209
110.1,160.2,1.322,54.6,42.6,171,2024-02-10 23:00:00,Delhi,28.6139,77.209
103.4,150.9,1.209,45.7,36.5,170,2024-02-11 00:00:00,Delhi,28.6139,77.209
97.6,142.5,1.119,37.4,30.5,170,2024-02-11 01:00:00,Delhi,28.6139,77.209
92.2,135.0,1.046,30.7,25.8,169,2024-02-11 02:00:00,Delhi,28.6139,77.209
87.1,127.6,0.973,25.3,22.9,169,2024-02-11 03:00:00,Delhi,28.6139,77.209
81.5,119.2,0.917,21.4,21.3,169,2024-02-11 04:00:00,Delhi,28.6139,77.209
71.2,104.1,0.848,16.9,19.3,168,2024-02-11 05:00:00,Delhi,28.6139,77.209
68.7,100.1,0.974,22.8,21.5,168,2024-02-11 06:00:00,Delhi,28.6139,77.209
71.5,103.4,1.141,30.7,24.7,167,2024-02-11 07:00:00,Delhi,28.6139,77.209
72.6,104.8,1.214,34.2,27.0,167,2024-02-11 08:00:00,Delhi,28.6139,77.209
69.6,100.6,1.108,29.2,27.7,166,2024-02-11 09:00:00,Delhi,28.6139,77.209
62.9,91.3,0.909,19.8,27.6,165,2024-02-11 10:00:00,Delhi,28.6139,77.209
56.2,81.7,0.742,12.6,27.9,165,2024-02-11 11:00:00,Delhi,28.6139,77.209
54.8,79.9,0.638,9.0,29.2,165,2024-02-11 12:00:00,Delhi,28.6139,77.209
53.9,78.5,0.565,7.6,30.8,164,2024-02-11 13:00:00,Delhi,28.6139,77.209
53.0,76.8,0.552,10.5,32.3,164,2024-02-11 14:00:00,Delhi,28.6139,77.209
51.9,75.2,0.602,19.8,32.6,164,2024-02-11 15:00:00,Delhi,28.6139,77.209
52.2,75.4,0.712,33.3,32.8,164,2024-02-11 16:00:00,Delhi,28.6139,77.209
73.8,106.6,0.98,51.5,34.1,164,2024-02-11 17:00:00,Delhi,28.6139,77.209
88.2,127.1,1.262,60.8,40.8,164,2024-02-11 18:00:00,Delhi,28.6139,77.209
101.0,145.8,1.646,73.4,49.8,163,2024-02-11 19:00:00,Delhi,28.6139,77.209
104.8,150.4,1.893,80.6,54.9,163,2024-02-11 20:00:00,Delhi,28.6139,77.209
102.9,148.1,1.882,78.0,52.8,163,2024-02-11 21:00:00,Delhi,28.6139,77.209
98.7,142.0,1.734,69.9,46.8,162,2024-02-11 22:00:00,Delhi,28.6139,77.209
92.9,133.2,1.579,61.1,40.3,162,2024-02-11 23:00:00,Delhi,28.6139,77.209
84.8,121.5,1.446,52.0,33.6,162,2024-02-12 00:00:00,Delhi,28.6139,77.209
78.5,112.7,1.306,42.2,26.4,161,2024-02-12 01:00:00,Delhi,28.6139,77.209
73.3,105.2,1.199,34.3,21.4,161,2024-02-12 02:00:00,Delhi,28.6139,77.209
69.4,99.9,1.112,28.3,19.4,160,2024-02-12 03:00:00,Delhi,28.6139,77.209
67.3,96.6,1.057,24.4,19.6,160,2024-02-12 04:00:00,Delhi,28.6139,77.209
71.5,102.7,1.15,26.7,24.9,160,2024-02-12 05:00:00,Delhi,28.6139,77.209
72.4,103.8,1.325,34.4,28.2,160,2024-02-12 06:00:00,Delhi,28.6139,77.209
82.2,117.8,1.557,44.6,32.8,160,2024-02-12 07:00:00,Delhi,28.6139,77.209
87.8,125.7,1.657,48.8,36.3,160,2024-02-12 08:00:00,Delhi,28.6139,77.209
89.4,128.1,1.508,41.4,37.1,160,2024-02-12 09:00:00,Delhi,28.6139,77.209
83.8,120.1,1.229,28.1,36.7,161,2024-02-12 10:00:00,Delhi,28.6139,77.209
76.4,109.4,0.984,17.7,37.3,161,2024-02-12 11:00:00,Delhi,28.6139,77.209
71.7,103.1,0.807,11.9,40.1,162,2024-02-12 12:00:00,Delhi,28.6139,77.209
68.5,98.5,0.666,9.1,44.0,162,2024-02-12 13:00:00,Delhi,28.6139,77.209
66.1,95.2,0.628,13.0,47.5,162,2024-02-12 14:00:00,Delhi,28.6139,77.209
65.4,94.1,0.711,27.2,48.7,163,2024-02-12 15:00:00,Delhi,28.6139,77.209
67.5,97.1,0.898,48.2,49.7,163,2024-02-12 16:00:00,Delhi,28.6139,77.209
100.1,143.4,1.172,64.3,48.6,163,2024-02-12 17:00:00,Delhi,28.6139,77.209
118.3,169.5,1.48,71.6,53.6,164,2024-02-12 18:00:00,Delhi,28.6139,77.209
129.5,185.8,1.904,81.5,60.5,165,2024-02-12 19:00:00,Delhi,28.6139,77.209
131.8,188.6,2.221,87.3,66.2,165,2024-02-12 20:00:00,Delhi,28.6139,77.209
133.2,190.9,2.349,86.0,71.0,166,2024-02-12 21:00:00,Delhi,28.6139,77.209
138.8,198.8,2.369,80.8,74.6,166,2024-02-12 22:00:00,Delhi,28.6139,77.209
142.0,203.0,2.308,74.1,73.3,167,2024-02-12 23:00:00,Delhi,28.6139,77.209
135.0,193.2,2.134,66.2,63.2,168,2024-02-13 00:00:00,Delhi,28.6139,77.209
122.5,175.6,1.878,56.8,48.1,169,2024-02-13 01:00:00,Delhi,28.6139,77.209
113.9,163.0,1.657,48.4,36.0,170,2024-02-13 02:00:00,Delhi,28.6139,77.209
107.8,154.1,1.495,40.7,29.6,171,2024-02-13 03:00:00,Delhi,28.6139,77.209
101.5,144.8,1.368,34.0,26.1,172,2024-02-13 04:00:00,Delhi,28.6139,77.209
92.7,132.2,1.148,18.5,23.4,173,2024-02-13 05:00:00,Delhi,28.6139,77.209
90.3,129.0,1.296,25.7,25.2,173,2024-02-13 06:00:00,Delhi,28.6139,77.209
93.8,134.1,1.489,35.3,27.8,174,2024-02-13 07:00:00,Delhi,28.6139,77.209
98.0,140.2,1.554,39.7,31.2,174,2024-02-13 08:00:00,Delhi,28.6139,77.209
98.3,140.2,1.368,34.0,36.1,174,2024-02-13 09:00:00,Delhi,28.6139,77.209
93.8,134.6,1.053,23.2,41.7,174,2024-02-13 10:00:00,Delhi,28.6139,77.209
84.1,120.6,0.803,14.9,45.9,175,2024-02-13 11:00:00,Delhi,28.6139,77.209
76.1,109.7,0.682,11.0,47.5,175,2024-02-13 12:00:00,Delhi,28.6139,77.209
73.3,105.7,0.625,9.6,47.6,175,2024-02-13 13:00:00,Delhi,28.6139,77.209
72.6,104.8,0.636,13.0,47.8,175,2024-02-13 14:00:00,Delhi,28.6139,77.209
73.3,105.9,0.704,23.3,47.7,175,2024-02-13 15:00:00,Delhi,28.6139,77.209
74.5,107.3,0.839,38.3,47.5,175,2024-02-13 16:00:00,Delhi,28.6139,77.209
125.3,180.2,1.015,48.4,43.3,176,2024-02-13 17:00:00,Delhi,28.6139,77.209
137.8,198.8,1.256,58.8,47.1,176,2024-02-13 18:00:00,Delhi,28.6139,77.209
145.3,208.6,1.587,72.9,52.4,176,2024-02-13 19:00:00,Delhi,28.6139,77.209
147.6,212.3,1.824,81.7,55.8,177,2024-02-13 20:00:00,Delhi,28.6139,77.209
150.4,216.1,1.898,81.5,56.5,177,2024-02-13 21:00:00,Delhi,28.6139,77.209
152.3,218.9,1.878,76.0,55.5,178,2024-02-13 22:00:00,Delhi,28.6139,77.209
147.6,212.3,1.79,67.6,52.3,178,2024-02-13 23:00:00,Delhi,28.6139,77.209
137.8,198.4,1.602,54.9,45.5,178,2024-02-14 00:00:00,Delhi,28.6139,77.209
126.2,181.6,1.347,39.2,36.5,178,2024-02-14 01:00:00,Delhi,28.6139,77.209
115.3,165.8,1.145,26.9,29.3,178,2024-02-14 02:00:00,Delhi,28.6139,77.209
105.9,152.3,1.022,19.5,25.2,178,2024-02-14 03:00:00,Delhi,28.6139,77.209
98.3,141.6,0.952,15.5,22.9,178,2024-02-14 04:00:00,Delhi,28.6139,77.209
91.5,131.3,1.004,15.8,21.4,178,2024-02-14 05:00:00,Delhi,28.6139,77.209
87.8,126.2,1.176,24.0,23.6,178,2024-02-14 06:00:00,Delhi,28.6139,77.209
92.0,131.8,1.405,35.0,26.9,178,2024-02-14 07:00:00,Delhi,28.6139,77.209
94.3,135.0,1.506,40.2,30.6,178,2024-02-14 08:00:00,Delhi,28.6139,77.209
91.5,131.3,1.361,34.2,35.3,178,2024-02-14 09:00:00,Delhi,28.6139,77.209
83.1,119.2,1.089,22.6,40.5,178,2024-02-14 10:00:00,Delhi,28.6139,77.209
83.6,120.6,0.867,13.3,43.6,177,2024-02-14 11:00:00,Delhi,28.6139,77.209
88.5,129.0,0.753,8.8,43.1,177,2024-02-14 12:00:00,Delhi,28.6139,77.209
85.2,124.3,0.688,6.7,40.7,178,2024-02-14 13:00:00,Delhi,28.6139,77.209
80.1,116.9,0.674,8.0,38.2,178,2024-02-14 14:00:00,Delhi,28.6139,77.209
74.5,109.0,0.711,13.7,35.8,178,2024-02-14 15:00:00,Delhi,28.6139,77.209
70.1,102.7,0.799,22.7,33.5,178,2024-02-14 16:00:00,Delhi,28.6139,77.209
85.7,124.3,0.859,29.0,33.5,178,2024-02-14 17:00:00,Delhi,28.6139,77.209
91.0,131.8,1.047,39.9,36.0,177,2024-02-14 18:00:00,Delhi,28.6139,77.209
94.1,136.0,1.304,54.6,39.4,176,2024-02-14 19:00:00,Delhi,28.6139,77.209
92.9,135.5,1.488,63.7,41.2,175,2024-02-14 20:00:00,Delhi,28.6139,77.209
89.6,133.6,1.539,62.6,40.3,174,2024-02-14 21:00:00,Delhi,28.6139,77.209
86.8,133.6,1.517,55.8,37.8,173,2024-02-14 22:00:00,Delhi,28.6139,77.209
82.7,131.3,1.457,47.6,34.6,171,2024-02-14 23:00:00,Delhi,28.6139,77.209
75.7,122.9,1.349,37.9,30.4,170,2024-02-15 00:00:00,Delhi,28.6139,77.209
69.8,112.7,1.203,26.8,25.7,168,2024-02-15 01:00:00,Delhi,28.6139,77.209
65.9,104.1,1.085,18.5,22.3,167,2024-02-15 02:00:00,Delhi,28.6139,77.209
64.0,98.0,1.008,14.3,21.2,166,2024-02-15 03:00:00,Delhi,28.6139,77.209
63.1,94.5,0.958,13.0,21.5,165,2024-02-15 04:00:00,Delhi,28.6139,77.209
62.6,92.2,0.97,13.3,22.4,164,2024-02-15 05:00:00,Delhi,28.6139,77.209
63.6,92.4,1.087,20.7,25.0,164,2024-02-15 06:00:00,Delhi,28.6139,77.209
70.3,101.0,1.242,30.5,28.6,163,2024-02-15 07:00:00,Delhi,28.6139,77.209
75.9,108.5,1.309,35.4,31.3,163,2024-02-15 08:00:00,Delhi,28.6139,77.209
75.4,107.8,1.208,30.5,32.6,162,2024-02-15 09:00:00,Delhi,28.6139,77.209
73.6,105.5,1.019,20.7,33.1,162,2024-02-15 10:00:00,Delhi,28.6139,77.209
71.0,102.0,0.857,12.8,32.6,162,2024-02-15 11:00:00,Delhi,28.6139,77.209
66.4,95.5,0.754,8.8,30.6,161,2024-02-15 12:00:00,Delhi,28.6139,77.209
60.8,87.8,0.676,6.7,27.7,161,2024-02-15 13:00:00,Delhi,28.6139,77.209
56.5,81.7,0.641,7.6,25.3,160,2024-02-15 14:00:00,Delhi,28.6139,77.209
53.3,77.3,0.651,12.4,23.4,160,2024-02-15 15:00:00,Delhi,28.6139,77.209
51.6,74.7,0.702,20.1,21.9,159,2024-02-15 16:00:00,Delhi,28.6139,77.209
72.4,104.1,0.889,34.8,25.4,159,2024-02-15 17:00:00,Delhi,28.6139,77.209
81.7,117.6,1.124,46.7,31.2,159,2024-02-15 18:00:00,Delhi,28.6139,77.209
90.8,130.9,1.447,62.9,39.1,159,2024-02-15 19:00:00,Delhi,28.6139,77.209
96.6,139.2,1.675,73.1,44.5,158,2024-02-15 20:00:00,Delhi,28.6139,77.209
98.5,143.4,1.734,72.0,45.7,159,2024-02-15 21:00:00,Delhi,28.6139,77.209
98.5,145.3,1.7,64.8,44.4,159,2024-02-15 22:00:00,Delhi,28.6139,77.209
95.5,143.4,1.614,57.0,41.1,159,2024-02-15 23:00:00,Delhi,28.6139,77.209
87.5,134.1,1.464,50.0,34.7,159,2024-02-16 00:00:00,Delhi,28.6139,77.209
79.9,123.9,1.263,42.3,26.2,160,2024-02-16 01:00:00,Delhi,28.6139,77.209
73.1,112.9,1.093,35.2,19.8,160,2024-02-16 02:00:00,Delhi,28.6139,77.209
68.0,104.1,0.961,27.6,16.8,160,2024-02-16 03:00:00,Delhi,28.6139,77.209
64.7,97.3,0.86,20.5,15.8,160,2024-02-16 04:00:00,Delhi,28.6139,77.209
66.1,99.7,0.918,20.9,19.2,160,2024-02-16 05:00:00,Delhi,28.6139,77.209
67.3,100.4,1.086,27.9,22.2,160,2024-02-16 06:00:00,Delhi,28.6139,77.209
74.7,109.4,1.31,37.0,26.4,160,2024-02-16 07:00:00,Delhi,28.6139,77.209
81.3,117.6,1.415,41.0,29.6,160,2024-02-16 08:00:00,Delhi,28.6139,77.209
80.3,115.7,1.295,34.7,31.1,160,2024-02-16 09:00:00,Delhi,28.6139,77.209
76.8,110.6,1.055,23.2,31.7,160,2024-02-16 10:00:00,Delhi,28.6139,77.209
71.0,102.2,0.842,14.0,31.2,161,2024-02-16 11:00:00,Delhi,28.6139,77.209
61.0,88.2,0.691,9.2,29.2,161,2024-02-16 12:00:00,Delhi,28.6139,77.209
53.6,77.8,0.565,6.6,26.1,160,2024-02-16 13:00:00,Delhi,28.6139,77.209
46.7,68.0,0.503,7.5,23.6,160,2024-02-16 14:00:00,Delhi,28.6139,77.209
41.4,60.8,0.517,13.1,21.7,160,2024-02-16 15:00:00,Delhi,28.6139,77.209
40.2,58.9,0.593,22.1,20.3,160,2024-02-16 16:00:00,Delhi,28.6139,77.209
53.8,78.0,0.762,35.5,23.1,160,2024-02-16 17:00:00,Delhi,28.6139,77.209
64.7,93.6,1.004,47.0,29.1,159,2024-02-16 18:00:00,Delhi,28.6139,77.209
75.7,109.4,1.332,62.5,37.1,159,2024-02-16 19:00:00,Delhi,28.6139,77.209
81.3,117.6,1.534,71.6,41.6,158,2024-02-16 20:00:00,Delhi,28.6139,77.209
80.6,117.3,1.495,69.0,39.5,158,2024-02-16 21:00:00,Delhi,28.6139,77.209
76.8,112.9,1.329,60.0,33.8,158,2024-02-16 22:00:00,Delhi,28.6139,77.209
70.1,105.0,1.169,50.3,28.5,157,2024-02-16 23:00:00,Delhi,28.6139,77.209
63.3,96.4,1.049,40.5,24.5,157,2024-02-17 00:00:00,Delhi,28.6139,77.209
59.8,91.7,0.935,30.0,20.9,156,2024-02-17 01:00:00,Delhi,28.6139,77.209
58.4,90.1,0.849,22.1,18.2,156,2024-02-17 02:00:00,Delhi,28.6139,77.209
58.1,89.9,0.796,18.1,16.8,155,2024-02-17 03:00:00,Delhi,28.6139,77.209
57.0,87.3,0.772,16.8,16.3,155,2024-02-17 04:00:00,Delhi,28.6139,77.209
54.0,81.3,0.751,16.1,17.2,155,2024-02-17 05:00:00,Delhi,28.6139,77.209
54.9,82.2,0.871,21.9,19.4,155,2024-02-17 06:00:00,Delhi,28.6139,77.209
60.5,89.6,1.028,29.7,22.5,154,2024-02-17 07:00:00,Delhi,28.6139,77.209
